music query,noise type,noise intensity,result,NCD,expected
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.3.freqs,segment3_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984244,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.1.freqs,segment8_pink,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99115,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_white_intensity_0.5.freqs,segment6_white,0.5,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988989,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_brown_intensity_0.3.freqs,segment4_brown,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.995624,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_pink_intensity_0.35.freqs,segment9_pink,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.98936,true
Post Malone - White Iverson_segment1_brown_intensity_0.1.freqs,segment1_brown,0.1,Post Malone - White Iverson.freqs,1.00044,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_white_intensity_0.1.freqs,segment8_white,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989001,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_white_intensity_0.45.freqs,segment8_white,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989789,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_white_intensity_0.4.freqs,segment7_white,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.98895,true
Post Malone - White Iverson_segment3_pink_intensity_0.15.freqs,segment3_pink,0.15,Post Malone - White Iverson.freqs,0.990605,true
Post Malone - White Iverson_segment10_pink_intensity_0.05.freqs,segment10_pink,0.05,Post Malone - White Iverson.freqs,0.999263,true
Post Malone - White Iverson_segment10_white_intensity_0.1.freqs,segment10_white,0.1,Gorillaz - Feel Good Inc. (Official Video).freqs,0.999182,false
Avicii - Wake Me Up (Official Video)_segment2_brown_intensity_0.1.freqs,segment2_brown,0.1,Sabrina Carpenter - Espresso (Official Video).freqs,1.00028,false
Travis Scott - NO BYSTANDERS (Audio)_segment7_brown_intensity_0.3.freqs,segment7_brown,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996879,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.2.freqs,segment8_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990434,true
Post Malone - White Iverson_segment8_brown_intensity_0.35.freqs,segment8_brown,0.35,Frank Ocean - White Ferrari.freqs,1.00145,false
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.2.freqs,segment1_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984755,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_white_intensity_0.05.freqs,segment10_white,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995959,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_white_intensity_0.2.freqs,segment10_white,0.2,Gorillaz - Feel Good Inc. (Official Video).freqs,0.998706,false
Post Malone - White Iverson_segment6_white_intensity_0.4.freqs,segment6_white,0.4,Post Malone - White Iverson.freqs,0.991158,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_pink_intensity_0.45.freqs,segment4_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991201,true
Post Malone - White Iverson_segment2_brown_intensity_0.4.freqs,segment2_brown,0.4,System of a Down - Chop Suey (Remastered 2021).freqs,1.0017,false
Avicii - Wake Me Up (Official Video)_segment3_brown_intensity_0.25.freqs,segment3_brown,0.25,OneRepublic - Counting Stars.freqs,1.00122,false
Travis Scott - NO BYSTANDERS (Audio)_segment6_brown_intensity_0.25.freqs,segment6_brown,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993145,true
Avicii - Wake Me Up (Official Video)_segment8_pink_intensity_0.35.freqs,segment8_pink,0.35,Avicii - Wake Me Up (Official Video).freqs,0.999872,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_brown_intensity_0.4.freqs,segment5_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996419,true
Avicii - Wake Me Up (Official Video)_segment1_pink_intensity_0.2.freqs,segment1_pink,0.2,OneRepublic - Counting Stars.freqs,0.99966,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_pink_intensity_0.45.freqs,segment5_pink,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988142,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_brown_intensity_0.2.freqs,segment2_brown,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988081,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_pink_intensity_0.5.freqs,segment9_pink,0.5,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988048,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_white_intensity_0.2.freqs,segment7_white,0.2,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990589,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_brown_intensity_0.15.freqs,segment5_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992378,true
Post Malone - White Iverson_segment2_brown_intensity_0.3.freqs,segment2_brown,0.3,ACDC - You Shook Me All Night Long (Official 4K Video).freqs,1.00183,false
Avicii - Wake Me Up (Official Video)_segment4_pink_intensity_0.4.freqs,segment4_pink,0.4,Djo - End Of Beginning.freqs,1.00146,false
Travis Scott - NO BYSTANDERS (Audio)_segment1_brown_intensity_0.05.freqs,segment1_brown,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.982914,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.5.freqs,segment3_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.985369,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_white_intensity_0.05.freqs,segment2_white,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.979998,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_pink_intensity_0.05.freqs,segment1_pink,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988848,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_pink_intensity_0.4.freqs,segment9_pink,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992429,true
Post Malone - White Iverson_segment4_pink_intensity_0.15.freqs,segment4_pink,0.15,Post Malone - White Iverson.freqs,0.989794,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_pink_intensity_0.3.freqs,segment5_pink,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990495,true
Post Malone - White Iverson_segment9_pink_intensity_0.5.freqs,segment9_pink,0.5,Post Malone - White Iverson.freqs,0.999042,true
Post Malone - White Iverson_segment3_brown_intensity_0.15.freqs,segment3_brown,0.15,Post Malone - White Iverson.freqs,0.994437,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_pink_intensity_0.25.freqs,segment7_pink,0.25,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989224,true
Post Malone - White Iverson_segment7_pink_intensity_0.45.freqs,segment7_pink,0.45,Post Malone - White Iverson.freqs,0.993479,true
Post Malone - White Iverson_segment3_brown_intensity_0.05.freqs,segment3_brown,0.05,Post Malone - White Iverson.freqs,0.990273,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_brown_intensity_0.4.freqs,segment1_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.999693,true
Post Malone - White Iverson_segment7_pink_intensity_0.25.freqs,segment7_pink,0.25,Post Malone - White Iverson.freqs,0.992889,true
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.3.freqs,segment8_brown,0.3,OneRepublic - Counting Stars.freqs,0.999898,false
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.4.freqs,segment8_brown,0.4,Gorillaz - Feel Good Inc. (Official Video).freqs,0.999966,false
Post Malone - White Iverson_segment7_white_intensity_0.1.freqs,segment7_white,0.1,Post Malone - White Iverson.freqs,0.992631,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_brown_intensity_0.2.freqs,segment6_brown,0.2,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990024,true
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.45.freqs,segment8_brown,0.45,Djo - End Of Beginning.freqs,1.00007,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_brown_intensity_0.5.freqs,segment10_brown,0.5,Coldplay - Viva La Vida (Official Video).freqs,0.999929,false
Post Malone - White Iverson_segment5_white_intensity_0.1.freqs,segment5_white,0.1,Post Malone - White Iverson.freqs,0.989094,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_brown_intensity_0.35.freqs,segment8_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997289,true
Post Malone - White Iverson_segment7_white_intensity_0.3.freqs,segment7_white,0.3,Post Malone - White Iverson.freqs,0.992484,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_brown_intensity_0.45.freqs,segment9_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998772,true
Post Malone - White Iverson_segment2_brown_intensity_0.5.freqs,segment2_brown,0.5,Coldplay - Viva La Vida (Official Video).freqs,1.00128,false
Travis Scott - NO BYSTANDERS (Audio)_segment8_white_intensity_0.3.freqs,segment8_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989718,true
Avicii - Wake Me Up (Official Video)_segment7_pink_intensity_0.35.freqs,segment7_pink,0.35,Avicii - Wake Me Up (Official Video).freqs,0.998812,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_pink_intensity_0.4.freqs,segment7_pink,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990331,true
Avicii - Wake Me Up (Official Video)_segment7_white_intensity_0.5.freqs,segment7_white,0.5,Avicii - Wake Me Up (Official Video).freqs,0.996115,true
Post Malone - White Iverson_segment6_pink_intensity_0.25.freqs,segment6_pink,0.25,Post Malone - White Iverson.freqs,0.991158,true
Post Malone - White Iverson_segment2_white_intensity_0.5.freqs,segment2_white,0.5,Post Malone - White Iverson.freqs,0.996168,true
Avicii - Wake Me Up (Official Video)_segment3_white_intensity_0.1.freqs,segment3_white,0.1,Avicii - Wake Me Up (Official Video).freqs,0.996564,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_brown_intensity_0.2.freqs,segment10_brown,0.2,ACDC - You Shook Me All Night Long (Official 4K Video).freqs,0.999796,false
Avicii - Wake Me Up (Official Video)_segment7_brown_intensity_0.3.freqs,segment7_brown,0.3,Gorillaz - Feel Good Inc. (Official Video).freqs,1.00082,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_white_intensity_0.4.freqs,segment2_white,0.4,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992094,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_brown_intensity_0.2.freqs,segment3_brown,0.2,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.9944,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_pink_intensity_0.25.freqs,segment6_pink,0.25,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992142,true
Post Malone - White Iverson_segment9_pink_intensity_0.35.freqs,segment9_pink,0.35,Post Malone - White Iverson.freqs,0.995763,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_pink_intensity_0.1.freqs,segment6_pink,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.98936,true
Post Malone - White Iverson_segment9_white_intensity_0.15.freqs,segment9_white,0.15,Post Malone - White Iverson.freqs,0.993221,true
Post Malone - White Iverson_segment3_brown_intensity_0.4.freqs,segment3_brown,0.4,Post Malone - White Iverson.freqs,1.00077,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_white_intensity_0.3.freqs,segment10_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.999028,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_brown_intensity_0.05.freqs,segment6_brown,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990434,true
Avicii - Wake Me Up (Official Video)_segment5_brown_intensity_0.35.freqs,segment5_brown,0.35,Gorillaz - Feel Good Inc. (Official Video).freqs,1.00034,false
Post Malone - White Iverson_segment10_white_intensity_0.4.freqs,segment10_white,0.4,Gorillaz - Feel Good Inc. (Official Video).freqs,0.998501,false
Post Malone - White Iverson_segment7_brown_intensity_0.3.freqs,segment7_brown,0.3,Post Malone - White Iverson.freqs,0.998158,true
Avicii - Wake Me Up (Official Video)_segment7_white_intensity_0.1.freqs,segment7_white,0.1,Avicii - Wake Me Up (Official Video).freqs,0.995505,true
Post Malone - White Iverson_segment10_pink_intensity_0.35.freqs,segment10_pink,0.35,Post Malone - White Iverson.freqs,1.00122,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_pink_intensity_0.45.freqs,segment9_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991968,true
Avicii - Wake Me Up (Official Video)_segment8_pink_intensity_0.2.freqs,segment8_pink,0.2,Avicii - Wake Me Up (Official Video).freqs,0.997303,true
Post Malone - White Iverson_segment2_white_intensity_0.25.freqs,segment2_white,0.25,Post Malone - White Iverson.freqs,0.995947,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_brown_intensity_0.45.freqs,segment5_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997851,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_brown_intensity_0.15.freqs,segment10_brown,0.15,ACDC - You Shook Me All Night Long (Official 4K Video).freqs,0.998982,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_white_intensity_0.15.freqs,segment10_white,0.15,Playboi Carti - Magnolia (Official Video).freqs,0.99884,false
Avicii - Wake Me Up (Official Video)_segment8_pink_intensity_0.1.freqs,segment8_pink,0.1,Avicii - Wake Me Up (Official Video).freqs,0.994638,true
Avicii - Wake Me Up (Official Video)_segment3_white_intensity_0.2.freqs,segment3_white,0.2,Avicii - Wake Me Up (Official Video).freqs,0.995152,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_brown_intensity_0.2.freqs,segment8_brown,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995345,true
Avicii - Wake Me Up (Official Video)_segment9_white_intensity_0.25.freqs,segment9_white,0.25,Avicii - Wake Me Up (Official Video).freqs,0.997303,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_white_intensity_0.15.freqs,segment9_white,0.15,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.985083,true
Post Malone - White Iverson_segment7_brown_intensity_0.05.freqs,segment7_brown,0.05,Post Malone - White Iverson.freqs,0.992558,true
Post Malone - White Iverson_segment8_pink_intensity_0.25.freqs,segment8_pink,0.25,Post Malone - White Iverson.freqs,0.990973,true
Avicii - Wake Me Up (Official Video)_segment7_white_intensity_0.15.freqs,segment7_white,0.15,Avicii - Wake Me Up (Official Video).freqs,0.994381,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_pink_intensity_0.5.freqs,segment10_pink,0.5,Gorillaz - Feel Good Inc. (Official Video).freqs,1.00014,false
Travis Scott - NO BYSTANDERS (Audio)_segment5_pink_intensity_0.5.freqs,segment5_pink,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993964,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_brown_intensity_0.05.freqs,segment8_brown,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990024,true
Avicii - Wake Me Up (Official Video)_segment2_white_intensity_0.1.freqs,segment2_white,0.1,Avicii - Wake Me Up (Official Video).freqs,0.994349,true
Post Malone - White Iverson_segment6_pink_intensity_0.4.freqs,segment6_pink,0.4,Post Malone - White Iverson.freqs,0.991858,true
Avicii - Wake Me Up (Official Video)_segment6_white_intensity_0.3.freqs,segment6_white,0.3,Avicii - Wake Me Up (Official Video).freqs,0.99406,true
Post Malone - White Iverson_segment9_white_intensity_0.25.freqs,segment9_white,0.25,Post Malone - White Iverson.freqs,0.995026,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_white_intensity_0.25.freqs,segment5_white,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991815,true
Avicii - Wake Me Up (Official Video)_segment4_brown_intensity_0.25.freqs,segment4_brown,0.25,Slipknot - Duality [OFFICIAL VIDEO] [HD].freqs,1.00112,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_pink_intensity_0.45.freqs,segment1_pink,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.999671,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_brown_intensity_0.35.freqs,segment9_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996266,true
Post Malone - White Iverson_segment4_brown_intensity_0.05.freqs,segment4_brown,0.05,Post Malone - White Iverson.freqs,0.990752,true
Avicii - Wake Me Up (Official Video)_segment1_brown_intensity_0.4.freqs,segment1_brown,0.4,Gorillaz - Feel Good Inc. (Official Video).freqs,1.00044,false
Travis Scott - NO BYSTANDERS (Audio)_segment8_white_intensity_0.25.freqs,segment8_white,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990945,true
Avicii - Wake Me Up (Official Video)_segment9_brown_intensity_0.25.freqs,segment9_brown,0.25,Post Malone - White Iverson.freqs,1.00088,false
Post Malone - White Iverson_segment8_pink_intensity_0.4.freqs,segment8_pink,0.4,Post Malone - White Iverson.freqs,0.992963,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_brown_intensity_0.1.freqs,segment10_brown,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,1.00026,true
Avicii - Wake Me Up (Official Video)_segment2_brown_intensity_0.4.freqs,segment2_brown,0.4,Gorillaz - Feel Good Inc. (Official Video).freqs,0.99983,false
Travis Scott - NO BYSTANDERS (Audio)_segment7_brown_intensity_0.1.freqs,segment7_brown,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990434,true
Avicii - Wake Me Up (Official Video)_segment1_pink_intensity_0.4.freqs,segment1_pink,0.4,OneRepublic - Counting Stars.freqs,1.00044,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_brown_intensity_0.05.freqs,segment2_brown,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.993083,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_brown_intensity_0.45.freqs,segment9_brown,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.998259,true
